carat,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.3,4.28,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.32,4.35,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.71,5.87,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.4,4.76,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.58,5.39,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.13,6.75,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.34,4.51,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2.16,8.2,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.3,4.29,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.7,5.63,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0.51,5.28,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
0.4,4.75,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.63,5.47,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.52,5.24,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5,5.11,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1.2,6.67,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.34,4.46,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.7,5.59,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.27,4.25,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.9,6.12,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.56,5.25,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.5,5.07,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.76,5.84,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.01,6.42,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.3,4.32,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.31,4.38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.31,4.34,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.36,4.59,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.01,6.49,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.73,5.76,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.4,4.64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.79,5.86,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1.01,6.39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.57,5.27,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
0.28,4.22,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.0,6.35,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
2.15,8.3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.34,4.58,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1.01,6.38,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1.04,6.51,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.61,5.52,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1.01,6.46,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.52,5.13,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1.14,6.87,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1.5,7.52,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.35,4.48,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.14,6.81,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.75,5.78,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1.0,6.35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.26,4.09,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1.23,6.79,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0.42,4.87,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.02,6.63,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.07,6.58,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.01,6.57,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.4,4.8,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
1.03,6.45,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.59,5.39,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1.04,6.49,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.83,6.02,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.3,4.27,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.71,5.73,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.52,7.28,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.33,4.38,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1.2,6.84,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.71,5.8,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0.39,4.74,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.0,6.36,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.4,7.22,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1.0,6.39,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1.04,6.54,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.51,7.27,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0.43,4.87,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.29,7.03,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.55,7.49,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.64,7.58,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.11,6.59,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.32,4.45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.98,6.05,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.5,5.09,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.27,4.21,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.03,6.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1.04,6.58,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.81,5.96,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.31,4.37,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.0,6.29,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.41,4.79,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.36,4.57,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2.02,8.18,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.5,5.12,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.6,5.53,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.77,5.79,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
1.01,6.4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1.02,6.4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.3,4.23,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.71,5.66,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1.23,6.9,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1.53,7.36,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.32,4.44,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.0,6.35,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.09,6.54,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
1.01,6.39,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.54,5.24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.81,6.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.34,4.56,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1.07,6.56,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.37,4.64,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.02,6.44,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.83,6.08,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.9,6.16,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.1,6.58,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5,5.14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.52,5.15,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.47,7.36,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.43,4.87,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.43,4.88,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.51,5.07,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.51,7.15,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.32,4.41,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.6,7.47,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.5,5.08,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
2.0,7.98,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.8,5.98,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.52,5.12,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1.05,6.55,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.6,7.62,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.02,6.42,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.3,4.26,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.26,4.09,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.33,4.51,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.41,4.84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.51,5.19,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.31,4.24,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.37,4.59,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.65,7.68,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.48,4.98,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.5,7.05,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.7,5.81,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.53,5.2,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1.01,6.45,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.57,5.42,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.7,5.67,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1.27,7.14,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.73,5.75,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.7,5.75,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.72,5.72,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0.61,5.43,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.52,7.41,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.3,4.27,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.92,6.11,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.33,4.41,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.38,4.66,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.58,5.42,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
0.39,4.73,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.56,5.33,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.06,6.47,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1.3,6.95,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.27,6.92,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.64,5.49,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.31,4.31,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.32,4.42,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.25,4.07,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
2.01,8.12,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.55,5.22,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0.3,4.28,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.21,6.83,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.36,4.58,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.39,4.62,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.38,4.63,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.3,4.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.72,5.8,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.15,6.78,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.23,3.99,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1.5,7.35,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1.01,6.36,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.57,5.32,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.7,5.62,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.72,5.69,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.4,4.66,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.36,4.53,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.37,4.64,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.38,4.77,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
1.01,6.09,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1.01,6.49,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.01,6.37,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
2.24,8.41,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.06,6.61,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.7,5.59,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1.5,7.39,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.96,6.24,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.75,5.88,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.52,5.16,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.0,6.47,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1.5,7.3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.67,5.65,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.36,4.62,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.4,4.72,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.33,4.43,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.01,6.43,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0.53,5.19,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.73,5.73,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.43,4.81,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1.02,6.5,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.54,7.29,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.38,4.66,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.31,4.38,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.38,4.69,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1.03,6.45,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.53,5.24,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2.02,8.01,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.41,4.79,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.25,6.99,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1.5,7.36,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.71,5.73,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.32,4.53,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.13,6.65,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.03,6.53,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.61,5.44,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.31,4.36,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.03,6.3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.9,6.19,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.99,6.21,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.54,5.25,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.01,6.59,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.06,6.62,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.64,5.39,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1.13,6.66,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.36,4.52,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.3,4.26,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.55,5.38,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.53,7.47,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.32,4.4,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.76,5.9,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.22,6.86,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.34,4.48,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.49,5.16,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.38,4.65,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.23,3.97,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.57,5.3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2.28,8.4,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.34,4.47,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.4,4.77,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1.05,6.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.34,4.67,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.01,6.39,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.91,6.28,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.33,4.51,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.62,5.48,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.3,4.3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.9,6.09,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.37,4.64,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1.01,6.37,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.32,4.4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.11,8.21,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1.53,7.35,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.39,4.7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.54,5.3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.56,5.24,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.71,5.61,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1.21,6.78,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2.12,8.28,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.31,4.37,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.0,6.43,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.58,5.27,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.02,6.43,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.01,6.37,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.23,3.98,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
1.51,7.33,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.75,5.9,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.33,4.47,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.37,4.56,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0.5,5.08,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.53,5.19,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.4,4.81,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1.5,7.34,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1.27,7.12,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.0,6.56,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.23,6.84,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.4,4.74,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.01,6.55,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.7,5.51,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.01,6.42,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1.07,6.56,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.95,6.53,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.32,4.4,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.8,5.97,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.45,4.91,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.36,4.52,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.21,6.71,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0.53,5.22,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.86,7.85,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.08,6.75,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.51,5.08,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.32,4.44,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.07,6.57,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.33,4.39,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.32,4.37,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.5,5.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.22,6.87,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.81,5.92,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.2,6.91,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.48,5.03,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.59,5.38,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.37,4.52,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.72,5.76,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.71,5.68,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.31,4.36,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7,5.63,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.01,6.4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1.2,6.79,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.29,6.89,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.34,7.03,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0.3,4.26,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1.01,6.51,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.7,5.68,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.8,5.9,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1.11,6.69,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.94,6.35,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.0,8.14,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.3,4.28,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.7,5.75,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.7,5.8,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.31,4.35,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.02,6.45,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.3,4.35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.52,7.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.53,5.19,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.71,5.81,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.58,5.29,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.5,7.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
